# Samples, Amplitude
5.021200000000000000e+04,6.897187042236328125e+01
5.021300000000000000e+04,3.898551177978515625e+01
5.021400000000000000e+04,4.599915313720703125e+01
5.021500000000000000e+04,6.601278686523437500e+01
5.021600000000000000e+04,2.402642822265625000e+01
5.021700000000000000e+04,1.404006958007812500e+01
5.021800000000000000e+04,1.805370712280273438e+01
5.021900000000000000e+04,6.067348480224609375e+00
5.022000000000000000e+04,2.708098602294921875e+01
5.022100000000000000e+04,1.490537452697753906e+01
5.022200000000000000e+04,3.108264923095703125e+00
5.022300000000000000e+04,6.812190246582031250e+01
5.022400000000000000e+04,2.813554382324218750e+01
5.022500000000000000e+04,2.614918136596679688e+01
5.022600000000000000e+04,4.716281890869140625e+01
5.022700000000000000e+04,9.176460266113281250e+00
5.022800000000000000e+04,2.380990219116210938e+01
5.022900000000000000e+04,3.720373535156250000e+01
5.023000000000000000e+04,7.421737670898437500e+01
5.023100000000000000e+04,1.323101425170898438e+01
5.023200000000000000e+04,9.244655609130859375e+00
5.023300000000000000e+04,1.174170684814453125e+01
5.023400000000000000e+04,3.472806549072265625e+01
5.023500000000000000e+04,2.328557205200195312e+01
5.023600000000000000e+04,2.929920959472656250e+01
5.023700000000000000e+04,1.168714904785156250e+01
5.023800000000000000e+04,5.467351150512695312e+01
5.023900000000000000e+04,6.865986633300781250e+01
5.024000000000000000e+04,4.464623260498046875e+01
5.024100000000000000e+04,5.963259124755859375e+01
5.024200000000000000e+04,3.761895370483398438e+01
5.024300000000000000e+04,1.160531616210937500e+01
5.024400000000000000e+04,4.959167480468750000e+01
5.024500000000000000e+04,2.457803726196289062e+01
5.024600000000000000e+04,3.435600280761718750e+00
5.024700000000000000e+04,1.855075836181640625e+01
5.024800000000000000e+04,4.537120819091796875e+00
5.024900000000000000e+04,1.247652053833007812e+01
5.025000000000000000e+04,1.250984191894531250e+01
5.025100000000000000e+04,3.149620246887207031e+01
5.025200000000000000e+04,1.251743698120117188e+01
5.025300000000000000e+04,3.653107452392578125e+01
5.025400000000000000e+04,1.345528602600097656e+01
5.025500000000000000e+04,3.144164657592773438e+01
5.025600000000000000e+04,3.742800903320312500e+01
5.025700000000000000e+04,8.741436767578125000e+01
5.025800000000000000e+04,6.740072631835937500e+01
5.025900000000000000e+04,3.738708877563476562e+01
5.026000000000000000e+04,4.737345123291015625e+01
5.026100000000000000e+04,2.335981178283691406e+01
5.026200000000000000e+04,1.534617233276367188e+01
5.026300000000000000e+04,2.633253479003906250e+01
5.026400000000000000e+04,5.431889343261718750e+01
5.026500000000000000e+04,6.030525588989257812e+01
5.026600000000000000e+04,4.029161834716796875e+01
5.026700000000000000e+04,4.722023010253906250e+00
5.026800000000000000e+04,7.356605529785156250e-01
5.026900000000000000e+04,6.525070190429687500e+01
5.027000000000000000e+04,9.237060546875000000e+00
5.027100000000000000e+04,4.776576995849609375e+00
5.027200000000000000e+04,1.320978164672851562e+01
5.027300000000000000e+04,1.680385589599609375e+01
5.027400000000000000e+04,5.718250274658203125e+01
5.027500000000000000e+04,8.916886901855468750e+01
5.027600000000000000e+04,4.615522766113281250e+01
5.027700000000000000e+04,7.141586303710937500e+00
5.027800000000000000e+04,9.127946853637695312e+00
5.027900000000000000e+04,2.211430740356445312e+01
5.028000000000000000e+04,3.210066986083984375e+01
5.028100000000000000e+04,8.208703613281250000e+01
5.028200000000000000e+04,7.707339477539062500e+01
5.028300000000000000e+04,8.905975341796875000e+01
5.028400000000000000e+04,6.404611206054687500e+01
5.028500000000000000e+04,1.296752548217773438e+01
5.028600000000000000e+04,3.018835067749023438e+00
5.028700000000000000e+04,7.994804382324218750e+00
5.028800000000000000e+04,4.199155807495117188e+01
5.028900000000000000e+04,7.297792053222656250e+01
5.029000000000000000e+04,1.096427917480468750e+01
5.029100000000000000e+04,4.395063781738281250e+01
5.029200000000000000e+04,1.793700027465820312e+01
5.029300000000000000e+04,1.792336273193359375e+01
5.029400000000000000e+04,7.390972137451171875e+01
5.029500000000000000e+04,4.189608383178710938e+01
5.029600000000000000e+04,2.088244438171386719e+01
5.029700000000000000e+04,2.786880493164062500e+01
5.029800000000000000e+04,6.685516357421875000e+01
5.029900000000000000e+04,7.784152221679687500e+01
5.030000000000000000e+04,5.882788848876953125e+01
5.030100000000000000e+04,1.381424903869628906e+01
5.030200000000000000e+04,2.619939041137695312e+01
5.030300000000000000e+04,4.213027954101562500e+00
5.030400000000000000e+04,5.226669311523437500e+00
5.030500000000000000e+04,1.875969314575195312e+01
5.030600000000000000e+04,7.460536956787109375e-01
5.030700000000000000e+04,1.732414245605468750e+00
5.030800000000000000e+04,3.771877670288085938e+01
5.030900000000000000e+04,2.929486465454101562e+01
5.031000000000000000e+04,1.430850219726562500e+01
5.031100000000000000e+04,2.532214355468750000e+01
5.031200000000000000e+04,7.333577728271484375e+01
5.031300000000000000e+04,2.650579452514648438e+00
5.031400000000000000e+04,1.363059997558593750e+00
5.031500000000000000e+04,3.337670135498046875e+01
5.031600000000000000e+04,8.390338897705078125e+00
5.031700000000000000e+04,1.840397644042968750e+01
5.031800000000000000e+04,2.658238410949707031e+01
5.031900000000000000e+04,7.656874084472656250e+01
5.032000000000000000e+04,2.544489288330078125e+01
5.032100000000000000e+04,9.845853424072265625e+01
5.032200000000000000e+04,5.847216796875000000e+01
5.032300000000000000e+04,1.148580932617187500e+01
5.032400000000000000e+04,7.500549316406250000e+00
5.032500000000000000e+04,2.751308822631835938e+01
5.032600000000000000e+04,5.267295837402343750e-01
5.032700000000000000e+04,6.540367126464843750e+00
5.032800000000000000e+04,4.455400848388671875e+01
5.032900000000000000e+04,2.256764602661132812e+01
5.033000000000000000e+04,5.058128356933593750e+01
5.033100000000000000e+04,6.459492492675781250e+01
5.033200000000000000e+04,9.660855865478515625e+01
5.033300000000000000e+04,8.162220001220703125e+01
5.033400000000000000e+04,2.863584136962890625e+01
5.033500000000000000e+04,7.064948272705078125e+01
5.033600000000000000e+04,7.366311645507812500e+01
5.033700000000000000e+04,4.667675781250000000e+01
5.033800000000000000e+04,7.309602737426757812e+00
5.033900000000000000e+04,3.629596328735351562e+01
5.034000000000000000e+04,2.271767425537109375e+01
5.034100000000000000e+04,5.073131561279296875e+01
5.034200000000000000e+04,3.974495697021484375e+01
5.034300000000000000e+04,1.424140739440917969e+01
5.034400000000000000e+04,2.772232055664062500e+00
5.034500000000000000e+04,7.878587341308593750e+01
5.034600000000000000e+04,9.679950714111328125e+01
5.034700000000000000e+04,1.128131484985351562e+02
5.034800000000000000e+04,6.882678985595703125e+01
5.034900000000000000e+04,2.684042739868164062e+01
5.035000000000000000e+04,3.285406494140625000e+01
5.035100000000000000e+04,7.286770629882812500e+01
5.035200000000000000e+04,7.888134765625000000e+01
5.035300000000000000e+04,1.889498138427734375e+01
5.035400000000000000e+04,7.590862274169921875e+01
5.035500000000000000e+04,7.292226409912109375e+01
5.035600000000000000e+04,5.293589782714843750e+01
5.035700000000000000e+04,1.139495468139648438e+02
5.035800000000000000e+04,3.196317672729492188e+01
5.035900000000000000e+04,1.976818084716796875e+00
5.036000000000000000e+04,2.599045562744140625e+01
5.036100000000000000e+04,9.004096984863281250e+00
5.036200000000000000e+04,4.601773834228515625e+01
5.036300000000000000e+04,4.603137207031250000e+01
5.036400000000000000e+04,7.804501342773437500e+01
5.036500000000000000e+04,1.300586547851562500e+02
5.036600000000000000e+04,1.100722885131835938e+02
5.036700000000000000e+04,8.608592987060546875e+01
5.036800000000000000e+04,4.109957122802734375e+01
5.036900000000000000e+04,2.311320877075195312e+01
5.037000000000000000e+04,1.351268615722656250e+02
5.037100000000000000e+04,1.731404724121093750e+02
5.037200000000000000e+04,8.515412902832031250e+01
5.037300000000000000e+04,7.416776275634765625e+01
5.037400000000000000e+04,5.018140411376953125e+01
5.037500000000000000e+04,3.519504547119140625e+01
5.037600000000000000e+04,8.420867919921875000e+01
5.037700000000000000e+04,5.022232055664062500e+01
5.037800000000000000e+04,2.023596191406250000e+01
5.037900000000000000e+04,5.824959564208984375e+01
5.038000000000000000e+04,7.126323699951171875e+01
5.038100000000000000e+04,8.227687835693359375e+01
5.038200000000000000e+04,1.122905197143554688e+02
5.038300000000000000e+04,6.930415344238281250e+01
5.038400000000000000e+04,5.231779479980468750e+01
5.038500000000000000e+04,8.933143615722656250e+01
5.038600000000000000e+04,6.934506988525390625e+01
5.038700000000000000e+04,7.335871124267578125e+01
5.038800000000000000e+04,6.537235260009765625e+01
5.038900000000000000e+04,1.023859939575195312e+02
5.039000000000000000e+04,1.583996276855468750e+02
5.039100000000000000e+04,9.941326141357421875e+01
5.039200000000000000e+04,1.054269027709960938e+02
5.039300000000000000e+04,7.944054412841796875e+01
5.039400000000000000e+04,3.445418548583984375e+01
5.039500000000000000e+04,9.946782684326171875e+01
5.039600000000000000e+04,5.548146057128906250e+01
5.039700000000000000e+04,5.549510192871093750e+01
5.039800000000000000e+04,8.050874328613281250e+01
5.039900000000000000e+04,4.152237701416015625e+01
5.040000000000000000e+04,1.085360183715820312e+02
5.040100000000000000e+04,7.354965972900390625e+01
5.040200000000000000e+04,2.356329727172851562e+01
5.040300000000000000e+04,6.357693481445312500e+01
5.040400000000000000e+04,5.959057617187500000e+01
5.040500000000000000e+04,7.560421752929687500e+01
5.040600000000000000e+04,6.661785125732421875e+01
5.040700000000000000e+04,7.263149261474609375e+01
5.040800000000000000e+04,6.164513397216796875e+01
5.040900000000000000e+04,7.465877532958984375e+01
5.041000000000000000e+04,1.496724243164062500e+02
5.041100000000000000e+04,9.468605041503906250e+01
5.041200000000000000e+04,4.069969177246093750e+01
5.041300000000000000e+04,7.271332550048828125e+01
5.041400000000000000e+04,2.372696685791015625e+01
5.041500000000000000e+04,3.740604400634765625e+00
5.041600000000000000e+04,1.247542495727539062e+02
5.041700000000000000e+04,8.676788330078125000e+01
5.041800000000000000e+04,1.218477249145507812e+00
5.041900000000000000e+04,6.779516601562500000e+01
5.042000000000000000e+04,5.280879974365234375e+01
5.042100000000000000e+04,3.177558898925781250e+00
5.042200000000000000e+04,6.163921356201171875e+00
5.042300000000000000e+04,3.484971618652343750e+01
5.042400000000000000e+04,4.586335754394531250e+01
5.042500000000000000e+04,6.187699890136718750e+01
5.042600000000000000e+04,1.258906326293945312e+02
5.042700000000000000e+04,4.990427398681640625e+01
5.042800000000000000e+04,8.917915344238281250e+00
5.042900000000000000e+04,6.393155670166015625e+01
5.043000000000000000e+04,6.994519042968750000e+01
5.043100000000000000e+04,9.495883178710937500e+01
5.043200000000000000e+04,5.097247314453125000e+01
5.043300000000000000e+04,4.986110687255859375e+00
5.043400000000000000e+04,5.399974822998046875e+01
5.043500000000000000e+04,5.001338958740234375e+01
5.043600000000000000e+04,4.702702331542968750e+01
5.043700000000000000e+04,6.504066467285156250e+01
5.043800000000000000e+04,2.705430603027343750e+01
5.043900000000000000e+04,2.506794357299804688e+01
5.044000000000000000e+04,4.308158111572265625e+01
5.044100000000000000e+04,2.009522247314453125e+01
5.044200000000000000e+04,1.389113807678222656e+01
5.044300000000000000e+04,2.387749862670898438e+01
5.044400000000000000e+04,4.213613891601562500e+01
5.044500000000000000e+04,7.914978027343750000e+01
5.044600000000000000e+04,8.216341400146484375e+01
5.044700000000000000e+04,1.081770553588867188e+02
5.044800000000000000e+04,4.219069671630859375e+01
5.044900000000000000e+04,1.520433425903320312e+01
5.045000000000000000e+04,7.421797180175781250e+01
5.045100000000000000e+04,5.523161315917968750e+01
5.045200000000000000e+04,3.024525070190429688e+01
5.045300000000000000e+04,4.025888824462890625e+01
5.045400000000000000e+04,6.127252960205078125e+01
5.045500000000000000e+04,6.828617095947265625e+01
5.045600000000000000e+04,3.329980468750000000e+01
5.045700000000000000e+04,2.431344604492187500e+01
5.045800000000000000e+04,1.432708740234375000e+01
5.045900000000000000e+04,1.365927505493164062e+01
5.046000000000000000e+04,1.735436630249023438e+01
5.046100000000000000e+04,4.136800384521484375e+01
5.046200000000000000e+04,1.038164138793945312e+01
5.046300000000000000e+04,5.160472106933593750e+01
5.046400000000000000e+04,3.859107971191406250e+01
5.046500000000000000e+04,7.442256164550781250e+01
5.046600000000000000e+04,8.543619537353515625e+01
5.046700000000000000e+04,5.044983673095703125e+01
5.046800000000000000e+04,7.346347808837890625e+01
5.046900000000000000e+04,5.147711944580078125e+01
5.047000000000000000e+04,3.349075317382812500e+01
5.047100000000000000e+04,5.950439453125000000e+01
5.047200000000000000e+04,2.851803207397460938e+01
5.047300000000000000e+04,5.316734313964843750e-01
5.047400000000000000e+04,1.254531097412109375e+01
5.047500000000000000e+04,2.155895233154296875e+01
5.047600000000000000e+04,3.957258605957031250e+01
5.047700000000000000e+04,1.658622741699218750e+01
5.047800000000000000e+04,3.359986877441406250e+01
5.047900000000000000e+04,3.761351013183593750e+01
5.048000000000000000e+04,2.372854232788085938e+00
5.048100000000000000e+04,7.359214782714843750e+00
5.048200000000000000e+04,6.034557342529296875e+01
5.048300000000000000e+04,2.333193588256835938e+01
5.048400000000000000e+04,5.968170166015625000e+01
5.048500000000000000e+04,4.369534301757812500e+01
5.048600000000000000e+04,1.370898056030273438e+01
5.048700000000000000e+04,1.972261810302734375e+01
5.048800000000000000e+04,4.573625946044921875e+01
5.048900000000000000e+04,4.174990081787109375e+01
5.049000000000000000e+04,1.676353836059570312e+01
5.049100000000000000e+04,3.222824096679687500e+00
5.049200000000000000e+04,4.479081726074218750e+01
5.049300000000000000e+04,4.580445098876953125e+01
5.049400000000000000e+04,3.318190765380859375e+01
5.049500000000000000e+04,2.683173370361328125e+01
5.049600000000000000e+04,5.984537506103515625e+01
5.049700000000000000e+04,5.140989303588867188e+00
5.049800000000000000e+04,2.487265014648437500e+01
5.049900000000000000e+04,1.511371231079101562e+01
5.050000000000000000e+04,7.910006713867187500e+01
5.050100000000000000e+04,2.308643341064453125e+01
5.050200000000000000e+04,8.072793960571289062e+00
5.050300000000000000e+04,1.794084548950195312e+01
5.050400000000000000e+04,6.295448303222656250e+01
5.050500000000000000e+04,4.196812438964843750e+01
5.050600000000000000e+04,1.498176193237304688e+01
5.050700000000000000e+04,2.699539947509765625e+01
5.050800000000000000e+04,6.500904083251953125e+01
5.050900000000000000e+04,4.602268218994140625e+01
5.051000000000000000e+04,2.003631973266601562e+01
5.051100000000000000e+04,5.704995727539062500e+01
5.051200000000000000e+04,3.906359863281250000e+01
5.051300000000000000e+04,1.292276382446289062e+01
5.051400000000000000e+04,2.709087371826171875e+01
5.051500000000000000e+04,3.210451507568359375e+01
5.051600000000000000e+04,1.588184738159179688e+01
5.051700000000000000e+04,1.213179016113281250e+01
5.051800000000000000e+04,6.145431518554687500e+00
5.051900000000000000e+04,1.840929031372070312e+00
5.052000000000000000e+04,3.417270660400390625e+01
5.052100000000000000e+04,7.813652038574218750e+00
5.052200000000000000e+04,1.319998550415039062e+01
5.052300000000000000e+04,5.421362304687500000e+01
5.052400000000000000e+04,1.877273559570312500e+01
5.052500000000000000e+04,9.240905761718750000e+00
5.052600000000000000e+04,7.725454711914062500e+01
5.052700000000000000e+04,4.326818084716796875e+01
5.052800000000000000e+04,6.128182220458984375e+01
5.052900000000000000e+04,6.429546356201171875e+01
5.053000000000000000e+04,3.830909729003906250e+01
5.053100000000000000e+04,4.932273864746093750e+01
5.053200000000000000e+04,2.333638000488281250e+01
5.053300000000000000e+04,7.635001373291015625e+01
5.053400000000000000e+04,6.636365509033203125e+01
5.053500000000000000e+04,1.537729644775390625e+01
5.053600000000000000e+04,8.339093780517578125e+01
5.053700000000000000e+04,3.540457153320312500e+01
5.053800000000000000e+04,3.418212890625000000e+00
5.053900000000000000e+04,3.543185424804687500e+01
5.054000000000000000e+04,3.044549179077148438e+01
5.054100000000000000e+04,4.045912933349609375e+01
5.054200000000000000e+04,1.752723121643066406e+01
5.054300000000000000e+04,4.513591766357421875e+00
5.054400000000000000e+04,5.150004577636718750e+01
5.054500000000000000e+04,3.651368713378906250e+01
5.054600000000000000e+04,7.952732849121093750e+01
5.054700000000000000e+04,1.115409622192382812e+02
5.054800000000000000e+04,5.655460357666015625e+01
5.054900000000000000e+04,1.256824111938476562e+01
5.055000000000000000e+04,4.658187866210937500e+01
5.055100000000000000e+04,6.259552001953125000e+01
5.055200000000000000e+04,4.160916137695312500e+01
5.055300000000000000e+04,8.162279510498046875e+01
5.055400000000000000e+04,5.663643646240234375e+01
5.055500000000000000e+04,3.465007781982421875e+01
5.055600000000000000e+04,1.186637191772460938e+02
5.055700000000000000e+04,8.067735290527343750e+01
5.055800000000000000e+04,3.269099426269531250e+01
5.055900000000000000e+04,3.770463562011718750e+01
5.056000000000000000e+04,6.281726837158203125e+00
5.056100000000000000e+04,2.731910705566406250e+00
5.056200000000000000e+04,1.174555206298828125e+01
5.056300000000000000e+04,4.075918579101562500e+01
5.056400000000000000e+04,5.477282714843750000e+01
5.056500000000000000e+04,5.878646850585937500e+01
5.056600000000000000e+04,1.018001022338867188e+02
5.056700000000000000e+04,5.981374359130859375e+01
5.056800000000000000e+04,4.882738494873046875e+01
5.056900000000000000e+04,7.084102630615234375e+01
5.057000000000000000e+04,7.585466003417968750e+01
5.057100000000000000e+04,1.348683166503906250e+02
5.057200000000000000e+04,1.418819274902343750e+02
5.057300000000000000e+04,8.089558410644531250e+01
5.057400000000000000e+04,2.190921783447265625e+01
5.057500000000000000e+04,2.392285919189453125e+01
5.057600000000000000e+04,6.493650054931640625e+01
5.057700000000000000e+04,7.195013427734375000e+01
5.057800000000000000e+04,5.396377563476562500e+01
5.057900000000000000e+04,1.497741317749023438e+01
5.058000000000000000e+04,1.299105453491210938e+01
5.058100000000000000e+04,4.000469207763671875e+01
5.058200000000000000e+04,2.301833343505859375e+01
5.058300000000000000e+04,9.680290222167968750e-01
5.058400000000000000e+04,4.304560852050781250e+01
5.058500000000000000e+04,8.905924987792968750e+01
5.058600000000000000e+04,4.007289123535156250e+01
5.058700000000000000e+04,3.208652877807617188e+01
5.058800000000000000e+04,9.710016632080078125e+01
5.058900000000000000e+04,6.911380767822265625e+01
5.059000000000000000e+04,3.812744140625000000e+01
5.059100000000000000e+04,6.414108276367187500e+01
5.059200000000000000e+04,4.715472412109375000e+01
5.059300000000000000e+04,5.616836547851562500e+01
5.059400000000000000e+04,8.718199920654296875e+01
5.059500000000000000e+04,4.819564056396484375e+01
5.059600000000000000e+04,3.120927810668945312e+01
5.059700000000000000e+04,4.422291564941406250e+01
5.059800000000000000e+04,6.236557006835937500e+00
5.059900000000000000e+04,1.625019454956054688e+01
5.060000000000000000e+04,4.926383209228515625e+01
5.060100000000000000e+04,3.527747344970703125e+01
5.060200000000000000e+04,5.229111480712890625e+01
5.060300000000000000e+04,3.430475616455078125e+01
5.060400000000000000e+04,4.031838989257812500e+01
5.060500000000000000e+04,7.033203125000000000e+01
5.060600000000000000e+04,4.034567260742187500e+01
5.060700000000000000e+04,6.035930633544921875e+01
5.060800000000000000e+04,1.033729476928710938e+02
5.060900000000000000e+04,1.233865890502929688e+02
5.061000000000000000e+04,9.040022277832031250e+01
5.061100000000000000e+04,5.841386413574218750e+01
5.061200000000000000e+04,6.642750549316406250e+01
5.061300000000000000e+04,7.644114685058593750e+01
5.061400000000000000e+04,1.364547729492187500e+02
5.061500000000000000e+04,9.246842193603515625e+01
5.061600000000000000e+04,3.448206329345703125e+01
5.061700000000000000e+04,7.949569702148437500e+01
5.061800000000000000e+04,6.650933837890625000e+01
5.061900000000000000e+04,5.752297973632812500e+01
5.062000000000000000e+04,3.453661346435546875e+01
5.062100000000000000e+04,2.555025482177734375e+01
5.062200000000000000e+04,5.756389617919921875e+01
5.062300000000000000e+04,7.757753753662109375e+01
5.062400000000000000e+04,7.659117126464843750e+01
5.062500000000000000e+04,4.460481262207031250e+01
5.062600000000000000e+04,1.056184463500976562e+02
5.062700000000000000e+04,8.463208770751953125e+01
5.062800000000000000e+04,1.964572906494140625e+01
5.062900000000000000e+04,9.265937042236328125e+01
5.063000000000000000e+04,9.767301177978515625e+01
5.063100000000000000e+04,8.468664550781250000e+01
5.063200000000000000e+04,1.107002792358398438e+02
5.063300000000000000e+04,1.337139282226562500e+02
5.063400000000000000e+04,1.127275619506835938e+02
5.063500000000000000e+04,3.774120330810546875e+01
5.063600000000000000e+04,5.775484466552734375e+01
5.063700000000000000e+04,1.027684860229492188e+02
5.063800000000000000e+04,7.878211975097656250e+01
5.063900000000000000e+04,5.679576110839843750e+01
5.064000000000000000e+04,5.680939483642578125e+01
5.064100000000000000e+04,1.882303619384765625e+01
5.064200000000000000e+04,2.983667755126953125e+01
5.064300000000000000e+04,1.218503189086914062e+02
5.064400000000000000e+04,9.086395263671875000e+01
5.064500000000000000e+04,7.287759399414062500e+01
5.064600000000000000e+04,9.989122772216796875e+01
5.064700000000000000e+04,4.490486907958984375e+01
5.064800000000000000e+04,7.191851043701171875e+01
5.064900000000000000e+04,9.793215179443359375e+01
5.065000000000000000e+04,1.019457931518554688e+02
5.065100000000000000e+04,9.695943450927734375e+01
5.065200000000000000e+04,7.997306823730468750e+01
5.065300000000000000e+04,1.569866943359375000e+02
5.065400000000000000e+04,1.080003433227539062e+02
5.065500000000000000e+04,4.801398468017578125e+01
5.065600000000000000e+04,1.200276260375976562e+02
5.065700000000000000e+04,9.104125976562500000e+01
5.065800000000000000e+04,6.605490112304687500e+01
5.065900000000000000e+04,6.406854248046875000e+01
5.066000000000000000e+04,4.208218383789062500e+01
5.066100000000000000e+04,1.050958175659179688e+02
5.066200000000000000e+04,1.361094665527343750e+02
5.066300000000000000e+04,1.261231002807617188e+02
5.066400000000000000e+04,1.221367416381835938e+02
5.066500000000000000e+04,8.215037536621093750e+01
5.066600000000000000e+04,7.016401672363281250e+01
5.066700000000000000e+04,8.717765045166015625e+01
5.066800000000000000e+04,1.331912841796875000e+02
5.066900000000000000e+04,1.792049255371093750e+02
5.067000000000000000e+04,1.302185668945312500e+02
5.067100000000000000e+04,1.102322158813476562e+02
5.067200000000000000e+04,1.342458496093750000e+02
5.067300000000000000e+04,7.125949096679687500e+01
5.067400000000000000e+04,7.227312469482421875e+01
5.067500000000000000e+04,1.092867660522460938e+02
5.067600000000000000e+04,5.830040740966796875e+01
5.067700000000000000e+04,8.431404113769531250e+01
5.067800000000000000e+04,1.243276901245117188e+02
5.067900000000000000e+04,9.734131622314453125e+01
5.068000000000000000e+04,8.635496520996093750e+01
5.068100000000000000e+04,6.436859893798828125e+01
5.068200000000000000e+04,5.938224029541015625e+01
5.068300000000000000e+04,6.839588165283203125e+01
5.068400000000000000e+04,7.340951538085937500e+01
5.068500000000000000e+04,9.242315673828125000e+01
5.068600000000000000e+04,1.344367980957031250e+02
5.068700000000000000e+04,1.694504394531250000e+02
5.068800000000000000e+04,1.434640808105468750e+02
5.068900000000000000e+04,9.547771453857421875e+01
5.069000000000000000e+04,6.649135589599609375e+01
5.069100000000000000e+04,8.150498962402343750e+01
5.069200000000000000e+04,1.075186233520507812e+02
5.069300000000000000e+04,1.385322570800781250e+02
5.069400000000000000e+04,1.745458984375000000e+02
5.069500000000000000e+04,1.155595474243164062e+02
5.069600000000000000e+04,7.657318878173828125e+01
5.069700000000000000e+04,1.215868301391601562e+02
5.069800000000000000e+04,8.460046386718750000e+01
5.069900000000000000e+04,2.961410522460937500e+01
5.070000000000000000e+04,3.762774658203125000e+01
5.070100000000000000e+04,8.464138031005859375e+01
5.070200000000000000e+04,1.256550216674804688e+02
5.070300000000000000e+04,1.046686630249023438e+02
5.070400000000000000e+04,1.276823043823242188e+02
5.070500000000000000e+04,1.096959457397460938e+02
5.070600000000000000e+04,7.170957946777343750e+01
5.070700000000000000e+04,1.117232131958007812e+02
5.070800000000000000e+04,7.473685455322265625e+01
5.070900000000000000e+04,1.017504959106445312e+02
5.071000000000000000e+04,1.627641296386718750e+02
5.071100000000000000e+04,1.097777786254882812e+02
5.071200000000000000e+04,1.277914047241210938e+02
5.071300000000000000e+04,1.458050537109375000e+02
5.071400000000000000e+04,5.681868743896484375e+01
5.071500000000000000e+04,4.183232879638671875e+01
5.071600000000000000e+04,7.884597015380859375e+01
5.071700000000000000e+04,7.585960388183593750e+01
5.071800000000000000e+04,9.187324523925781250e+01
5.071900000000000000e+04,9.588688659667968750e+01
5.072000000000000000e+04,8.390052795410156250e+01
5.072100000000000000e+04,6.891416168212890625e+01
5.072200000000000000e+04,7.392780303955078125e+01
5.072300000000000000e+04,7.394144439697265625e+01
5.072400000000000000e+04,6.495507812500000000e+01
5.072500000000000000e+04,8.596871948242187500e+01
5.072600000000000000e+04,5.898236083984375000e+01
5.072700000000000000e+04,7.899600219726562500e+01
5.072800000000000000e+04,1.170096359252929688e+02
5.072900000000000000e+04,7.702327728271484375e+01
5.073000000000000000e+04,1.080369186401367188e+02
5.073100000000000000e+04,1.500505676269531250e+02
5.073200000000000000e+04,1.030642013549804688e+02
5.073300000000000000e+04,5.807783508300781250e+01
5.073400000000000000e+04,6.809146881103515625e+01
5.073500000000000000e+04,9.010511016845703125e+01
5.073600000000000000e+04,1.061187515258789062e+02
5.073700000000000000e+04,6.713239288330078125e+01
5.073800000000000000e+04,1.514602661132812500e+01
5.073900000000000000e+04,3.215966796875000000e+01
5.074000000000000000e+04,1.817330551147460938e+01
5.074100000000000000e+04,4.318694305419921875e+01
5.074200000000000000e+04,8.520058441162109375e+01
5.074300000000000000e+04,4.721422576904296875e+01
5.074400000000000000e+04,6.322785949707031250e+01
5.074500000000000000e+04,9.124150085449218750e+01
5.074600000000000000e+04,7.725514221191406250e+01
5.074700000000000000e+04,7.026878356933593750e+01
5.074800000000000000e+04,8.028241729736328125e+01
5.074900000000000000e+04,1.112960586547851562e+02
5.075000000000000000e+04,1.143097000122070312e+02
5.075100000000000000e+04,1.053233413696289062e+02
5.075200000000000000e+04,1.053369827270507812e+02
5.075300000000000000e+04,7.535061645507812500e+01
5.075400000000000000e+04,5.436425018310546875e+01
5.075500000000000000e+04,8.837789154052734375e+01
5.075600000000000000e+04,8.639153289794921875e+01
5.075700000000000000e+04,4.840517425537109375e+01
5.075800000000000000e+04,6.241880798339843750e+01
5.075900000000000000e+04,3.543244934082031250e+01
5.076000000000000000e+04,4.144609069824218750e+01
5.076100000000000000e+04,9.745972442626953125e+01
5.076200000000000000e+04,3.147336578369140625e+01
5.076300000000000000e+04,9.487007141113281250e+00
5.076400000000000000e+04,9.350064086914062500e+01
5.076500000000000000e+04,1.275142898559570312e+02
5.076600000000000000e+04,1.105279159545898438e+02
5.076700000000000000e+04,8.654156494140625000e+01
5.076800000000000000e+04,6.455519866943359375e+01
5.076900000000000000e+04,7.356884002685546875e+01
5.077000000000000000e+04,1.265824813842773438e+02
5.077100000000000000e+04,1.115961227416992188e+02
5.077200000000000000e+04,1.036097640991210938e+02
5.077300000000000000e+04,1.286233825683593750e+02
5.077400000000000000e+04,6.863703155517578125e+01
5.077500000000000000e+04,4.365067291259765625e+01
5.077600000000000000e+04,8.166431427001953125e+01
5.077700000000000000e+04,7.667795562744140625e+01
5.077800000000000000e+04,4.169158935546875000e+01
5.077900000000000000e+04,7.870523071289062500e+01
5.078000000000000000e+04,1.197188644409179688e+02
5.078100000000000000e+04,5.473250579833984375e+01
5.078200000000000000e+04,3.074614715576171875e+01
5.078300000000000000e+04,3.475978851318359375e+01
5.078400000000000000e+04,6.177342224121093750e+01
5.078500000000000000e+04,1.297870788574218750e+02
5.078600000000000000e+04,9.280070495605468750e+01
5.078700000000000000e+04,8.681434631347656250e+01
5.078800000000000000e+04,9.882798004150390625e+01
5.078900000000000000e+04,5.184162139892578125e+01
5.079000000000000000e+04,1.018552627563476562e+02
5.079100000000000000e+04,1.128689041137695312e+02
5.079200000000000000e+04,6.088253784179687500e+01
5.079300000000000000e+04,6.989617919921875000e+01
